,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
72,72,20,2.5,1200,304,0,0,20876.995,0,-751.8323,-751.8323,0.18268664010697264,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,1620.3245,16551.0682,0
73,73,25,2.5,1200,304,0,0,20876.995,0,2950.1945,2950.1945,1.2376877344262234,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,2933.773,21566.5434,0
74,74,30,2.5,1200,304,0,0,20876.995,0,6589.5644,6589.5644,2.2926888287454754,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,4309.8783,26582.0186,0
75,75,35,2.5,1200,304,0,0,20876.995,0,10183.4369,10183.4369,3.347689923064726,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,5731.481,31597.4938,0
76,76,40,2.5,1200,304,0,0,20876.995,0,13774.5128,13774.5128,4.402691017383977,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,7155.8803,36612.969,0
77,77,45,2.5,1200,304,0,0,20876.995,0,17330.609,17330.609,5.457692111703228,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,8615.2593,41628.4442,0
78,78,50,2.5,1200,304,0,0,20876.995,0,20876.995,20876.995,6.512693206022481,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,10084.3485,46643.9194,0
79,79,55,2.5,1200,304,0,0,20876.995,0,24407.6307,24407.6307,7.567694300341732,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,11569.188,51659.3946,0
80,80,60,2.5,1200,304,0,0,20876.995,0,27938.2663,27938.2663,8.622695394660983,4986.1,0,17340.554,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.6437,5.6437,2.1397,2.1397,10928.5161,4754.0598,10084.3485,46643.9194,0,10928.5161,4754.0598,13054.0276,56674.8698,0
81,81,20,2.5,1200,364,0,0,20584.091,0,-1085.8479,-1085.8479,0.09735912230660994,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,1548.6932,16551.0682,0
82,82,25,2.5,1200,364,0,0,20584.091,0,2631.2214,2631.2214,1.1523602166258602,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,2847.099,21566.5434,0
83,83,30,2.5,1200,364,0,0,20584.091,0,6273.8083,6273.8083,2.2073613109451125,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,4219.9874,26582.0186,0
84,84,35,2.5,1200,364,0,0,20584.091,0,9873.1312,9873.1312,3.2623624052643634,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,5636.1396,31597.4938,0
85,85,40,2.5,1200,364,0,0,20584.091,0,13467.0037,13467.0037,4.317363499583616,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,7057.7423,36612.969,0
86,86,45,2.5,1200,364,0,0,20584.091,0,17029.8375,17029.8375,5.372364593902865,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,8510.3838,41628.4442,0
87,87,50,2.5,1200,364,0,0,20584.091,0,20584.091,20584.091,6.4273656882221175,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,9971.6055,46643.9194,0
88,88,55,2.5,1200,364,0,0,20584.091,0,24114.7266,24114.7266,7.482366782541369,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,11456.4451,51659.3946,0
89,89,60,2.5,1200,364,0,0,20584.091,0,27645.3623,27645.3623,8.53736787686062,4986.1,0,17828.5623,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.8531,5.8531,2.1397,2.1397,11334.1631,4754.0598,9971.6055,46643.9194,0,11334.1631,4754.0598,12941.2846,56674.8698,0
90,90,20,2.5,1200,424,0,0,20285.1622,0,-1419.8635,-1419.8635,0.012031604506246959,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,1477.0618,16551.0682,0
91,91,25,2.5,1200,424,0,0,20285.1622,0,2305.7582,2305.7582,1.0670326988254977,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,2766.9152,21566.5434,0
92,92,30,2.5,1200,424,0,0,20285.1622,0,5954.8352,5954.8352,2.12203379314475,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,4133.3134,26582.0186,0
93,93,35,2.5,1200,424,0,0,20285.1622,0,9562.8256,9562.8256,3.1770348874640004,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,5540.7983,31597.4938,0
94,94,40,2.5,1200,424,0,0,20285.1622,0,13156.6981,13156.6981,4.232035981783253,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,6962.401,36612.969,0
95,95,45,2.5,1200,424,0,0,20285.1622,0,16729.066,16729.066,5.287037076102503,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,8405.5083,41628.4442,0
96,96,50,2.5,1200,424,0,0,20285.1622,0,20285.1622,20285.1622,6.3420381704217546,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,9864.8873,46643.9194,0
97,97,55,2.5,1200,424,0,0,20285.1622,0,23821.8226,23821.8226,7.397039264741007,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,11343.7021,51659.3946,0
98,98,60,2.5,1200,424,0,0,20285.1622,0,27352.4582,27352.4582,8.452040359060257,4986.1,0,18316.5706,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0625,6.0625,2.1397,2.1397,11739.8101,4754.0598,9864.8873,46643.9194,0,11739.8101,4754.0598,12828.5417,56674.8698,0
99,99,20,2.5,1200,484,0,0,19984.3907,0,-1755.5472,-1755.5472,0.0,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,1407.0984,16551.0682,0
100,100,25,2.5,1200,484,0,0,19984.3907,0,1978.9057,1978.9057,0.9817051810251355,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,2688.1207,21566.5434,0
101,101,30,2.5,1200,484,0,0,19984.3907,0,5635.8622,5635.8622,2.0367062753443874,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,4046.6394,26582.0186,0
102,102,35,2.5,1200,484,0,0,19984.3907,0,9252.5199,9252.5199,3.0917073696636383,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,5445.4569,31597.4938,0
103,103,40,2.5,1200,484,0,0,19984.3907,0,12846.3924,12846.3924,4.14670846398289,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,6867.0596,36612.969,0
104,104,45,2.5,1200,484,0,0,19984.3907,0,16428.2945,16428.2945,5.201709558302141,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,8300.6328,41628.4442,0
105,105,50,2.5,1200,484,0,0,19984.3907,0,19984.3907,19984.3907,6.2567106526213925,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,9760.0118,46643.9194,0
106,106,55,2.5,1200,484,0,0,19984.3907,0,23528.9185,23528.9185,7.311711746940645,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,11230.9591,51659.3946,0
107,107,60,2.5,1200,484,0,0,19984.3907,0,27059.5542,27059.5542,8.366712841259897,4986.1,0,18804.5788,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.272,6.272,2.1397,2.1397,12145.4571,4754.0598,9760.0118,46643.9194,0,12145.4571,4754.0598,12715.7987,56674.8698,0
108,108,20,2.5,1700,184,0,0,20368.5145,0,-1327.3526,-1327.3526,0.03564231819553629,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,1496.7961,16551.0682,0
109,109,25,2.5,1700,184,0,0,20368.5145,0,2396.2958,2396.2958,1.090643412514787,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,2788.623,21566.5434,0
110,110,30,2.5,1700,184,0,0,20368.5145,0,6043.202,6043.202,2.145644506834039,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,4157.192,26582.0186,0
111,111,35,2.5,1700,184,0,0,20368.5145,0,9648.8045,9648.8045,3.2006456011532896,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,5567.0647,31597.4938,0
112,112,40,2.5,1700,184,0,0,20368.5145,0,13242.677,13242.677,4.255646695472541,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,6988.6674,36612.969,0
113,113,45,2.5,1700,184,0,0,20368.5145,0,16812.4182,16812.4182,5.310647789791792,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,8434.4013,41628.4442,0
114,114,50,2.5,1700,184,0,0,20368.5145,0,20368.5145,20368.5145,6.365648884111044,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,9893.7803,46643.9194,0
115,115,55,2.5,1700,184,0,0,20368.5145,0,23902.9771,23902.9771,7.420649978430297,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,11374.7929,51659.3946,0
116,116,60,2.5,1700,184,0,0,20368.5145,0,27433.6128,27433.6128,8.475651072749548,4986.1,0,18182.1248,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.0049,6.0049,2.1397,2.1397,11627.5648,4754.0598,9893.7803,46643.9194,0,11627.5648,4754.0598,12859.6324,56674.8698,0
117,117,20,2.5,1700,244,0,0,20067.7429,0,-1661.3682,-1661.3682,0.0,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,1425.1648,16551.0682,0
118,118,25,2.5,1700,244,0,0,20067.7429,0,2069.4432,2069.4432,1.005315894714424,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,2709.8285,21566.5434,0
119,119,30,2.5,1700,244,0,0,20067.7429,0,5724.2289,5724.2289,2.0603169890336765,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,4070.518,26582.0186,0
120,120,35,2.5,1700,244,0,0,20067.7429,0,9338.4988,9338.4988,3.1153180833529266,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,5471.7233,31597.4938,0
121,121,40,2.5,1700,244,0,0,20067.7429,0,12932.3713,12932.3713,4.170319177672179,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,6893.326,36612.969,0
122,122,45,2.5,1700,244,0,0,20067.7429,0,16511.6467,16511.6467,5.225320271991429,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,8329.5258,41628.4442,0
123,123,50,2.5,1700,244,0,0,20067.7429,0,20067.7429,20067.7429,6.28032136631068,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,9788.9048,46643.9194,0
124,124,55,2.5,1700,244,0,0,20067.7429,0,23610.0731,23610.0731,7.335322460629934,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,11262.0499,51659.3946,0
125,125,60,2.5,1700,244,0,0,20067.7429,0,27140.7087,27140.7087,8.390323554949184,4986.1,0,18670.1331,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.2143,6.2143,2.1397,2.1397,12033.2118,4754.0598,9788.9048,46643.9194,0,12033.2118,4754.0598,12746.8895,56674.8698,0
126,126,20,2.5,1700,304,0,0,19766.9714,0,-2001.7698,-2001.7698,0.0,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,1359.9193,16551.0682,0
127,127,25,2.5,1700,304,0,0,19766.9714,0,1742.5907,1742.5907,0.9199883769140615,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,2631.034,21566.5434,0
128,128,30,2.5,1700,304,0,0,19766.9714,0,5405.2559,5405.2559,1.9749894712333138,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,3983.8441,26582.0186,0
129,129,35,2.5,1700,304,0,0,19766.9714,0,9028.1932,9028.1932,3.0299905655525645,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,5376.382,31597.4938,0
130,130,40,2.5,1700,304,0,0,19766.9714,0,12622.0657,12622.0657,4.084991659871816,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,6797.9847,36612.969,0
131,131,45,2.5,1700,304,0,0,19766.9714,0,16210.8752,16210.8752,5.139992754191066,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,8224.6503,41628.4442,0
132,132,50,2.5,1700,304,0,0,19766.9714,0,19766.9714,19766.9714,6.194993848510319,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,9684.0293,46643.9194,0
133,133,55,2.5,1700,304,0,0,19766.9714,0,23317.169,23317.169,7.249994942829572,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,11149.3069,51659.3946,0
134,134,60,2.5,1700,304,0,0,19766.9714,0,26847.8047,26847.8047,8.30499603714882,4986.1,0,19158.1414,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.4237,6.4237,2.1397,2.1397,12438.8588,4754.0598,9684.0293,46643.9194,0,12438.8588,4754.0598,12634.1465,56674.8698,0
135,135,20,2.5,1700,364,0,0,19466.1999,0,-2342.2974,-2342.2974,0.0,4986.1,0,19646.1497,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.6331,6.6331,2.1397,2.1397,12844.5058,4754.0598,9579.1538,46643.9194,0,12844.5058,4754.0598,1294.7999,16551.0682,0
136,136,25,2.5,1700,364,0,0,19466.1999,0,1415.7382,1415.7382,0.834660859113699,4986.1,0,19646.1497,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.6331,6.6331,2.1397,2.1397,12844.5058,4754.0598,9579.1538,46643.9194,0,12844.5058,4754.0598,2552.2395,21566.5434,0
137,137,30,2.5,1700,364,0,0,19466.1999,0,5086.2828,5086.2828,1.8896619534329504,4986.1,0,19646.1497,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.6331,6.6331,2.1397,2.1397,12844.5058,4754.0598,9579.1538,46643.9194,0,12844.5058,4754.0598,3897.1701,26582.0186,0
138,138,35,2.5,1700,364,0,0,19466.1999,0,8717.8875,8717.8875,2.944663047752202,4986.1,0,19646.1497,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.6331,6.6331,2.1397,2.1397,12844.5058,4754.0598,9579.1538,46643.9194,0,12844.5058,4754.0598,5281.0406,31597.4938,0
139,139,40,2.5,1700,364,0,0,19466.1999,0,12311.76,12311.76,3.999664142071454,4986.1,0,19646.1497,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.6331,6.6331,2.1397,2.1397,12844.5058,4754.0598,9579.1538,46643.9194,0,12844.5058,4754.0598,6702.6433,36612.969,0
140,140,45,2.5,1700,364,0,0,19466.1999,0,15905.6325,15905.6325,5.054665236390703,4986.1,0,19646.1497,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.6331,6.6331,2.1397,2.1397,12844.5058,4754.0598,9579.1538,46643.9194,0,12844.5058,4754.0598,8124.246,41628.4442,0
141,141,50,2.5,1700,364,0,0,19466.1999,0,19466.1999,19466.1999,6.109666330709955,4986.1,0,19646.1497,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.6331,6.6331,2.1397,2.1397,12844.5058,4754.0598,9579.1538,46643.9194,0,12844.5058,4754.0598,9579.1538,46643.9194,0
142,142,55,2.5,1700,364,0,0,19466.1999,0,23022.2961,23022.2961,7.164667425029208,4986.1,0,19646.1497,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.6331,6.6331,2.1397,2.1397,12844.5058,4754.0598,9579.1538,46643.9194,0,12844.5058,4754.0598,11038.5328,51659.3946,0
